Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_113222_4211	Central metabolism	Red	circle	Kitasatospora sp. NRRL B-11411 JQMO01	putative_integral_membrane_protein	1
6666666_148795_628	Central metabolism	Red	circle	Saccharothrix sp ST-888 JYJF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113056_5852	Central metabolism	Red	circle	Kitasatospora Sp. Mbt63 JAIZ01	FIG01131959_hypothetical_protein	1
6666666_113133_3506	Central metabolism	Red	circle	Streptomyces sp. NRRL F-6131 JOHN01	Cytosine_purine_uracil_thiamine_allantoin_permease_family_protein	2
6666666_113093_5305	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3742 JOCF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112815_3438	Central metabolism	Red	circle	Kitasatospora Sp. Mbt66 JAIY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112894_7786	Central metabolism	Red	circle	Streptomyces purpeofuscus JODS01	Exoenzymes_regulatory_protein_AepA_precursor	2
6666666_113271_999	Central metabolism	Red	circle	Streptomyces pyridomyceticus JOAY01	FIG01122514_hypothetical_protein	1
6666666_113161_2286	Central metabolism	Red	circle	Streptomyces novaecaesareae JNWQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113129_5798	Central metabolism	Red	circle	Streptomyces aureofaciens NRRL B-1286 JNWR01	FIG01123664_hypothetical_protein	1
6666666_113275_7170	Central metabolism	Red	circle	Streptomyces aureofaciens NRRL B-2657JOER01	ATP_dependent_DNA_ligase__EC_6.5.1.1__LigC	1
6666666_113155_5479	Central metabolism	Red	circle	Streptomyces sp. NRRL B-5680 JOGG01	putative_transcriptional_regulator	1
6666666_113199_3568	Central metabolism	Red	circle	Streptomyces avellaneus JOFK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113237_1409	Central metabolism	Red	circle	Streptomyces sp. NRRL S-350 JOHO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113224_7985	Central metabolism	Red	circle	Streptomyces sp. NRRL B-24484 JOAI01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113188_813	Central metabolism	Red	circle	Kitasatospora Mediocidica Kctc 9733 JQLN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113355_5626	Central metabolism	Red	circle	Kitasatospora azatica KCTC 9699 JNBY01	peptidase_S8_and_S53_subtilisin_kexin_sedolisin	1
6666666_113026_4810	Central metabolism	Red	circle	Kitasatospora Sp. Nrrl B-11411 JOGH01	hypothetical_protein	1
6666666_112912_3626	Central metabolism	Red	circle	Streptomyces sp. NRRL S-384 JOJA01	N_Acetyl_D_glucosamine_ABC_transport_system_sugar_binding_protein	1
6666666_113100_5696	Central metabolism	Red	circle	Kitasatospora setae NRRL B-16185 JNWY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
452652_7_2053	Central metabolism	Red	circle	Kitasatospora setae KM-6054 NC_016109.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113357_5966	Central metabolism	Red	circle	Kitasatospora cheerisanensis KCTC 2395 JNWZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113043_2975	Central metabolism	Red	circle	Streptacidiphilus jiangxiensis BBPN01	ATP_synthase_alpha_chain__EC_3.6.3.14_	1
6666666_113180_4322	Central metabolism	Red	circle	Streptacidiphilus anmyonensis BBPQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112977_4624	Central metabolism	Red	circle	Streptacidiphilus neutrinimicus BBPO01	Menaquinone_via_futalosine_step_1	1
6666666_112867_3685	Central metabolism	Red	circle	Streptacidiphilus melanogenes BBPP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113029_7862	Central metabolism	Red	circle	Streptacidiphilus jeojiense JOEH01	hypothetical_protein	1
6666666_113170_5805	Central metabolism	Red	circle	Streptacidiphilus carbonis BBPM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113109_5030	Central metabolism	Red	circle	Streptacidiphilus oryzae TH49 JQMQ01	putative_integral_membrane_protein	1
6666666_112956_5336	Central metabolism	Red	circle	Streptomyces yeochonensis CN732 JQNR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112979_1292	Central metabolism	Red	circle	Streptomyces sp. SPB74 ABJG02	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113238_206	Central metabolism	Red	circle	Streptomyces sp. SA3_actF ADXB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113162_4942	Central metabolism	Red	circle	Streptomyces sp. SPB78 ACEU01	Histone_protein_Lsr2	1
6666666_147135_5321	Central metabolism	Red	circle	Streptomyces sp. Tu6071 NZ_CM001165.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113293_824	Central metabolism	Red	circle	Streptomyces sp. SA3_actG ADXA01	Enolase__EC_4.2.1.11_	1
6666666_112930_5728	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5630 JOGO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113277_6161	Central metabolism	Red	circle	Streptomyces sp. HmicA12 ARED01	6_phosphofructokinase__EC_2.7.1.11_	1
6666666_113181_2278	Central metabolism	Red	circle	Streptomyces aureus JNZD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112835_529	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3626 JOCA01	putative_two_component_system_response_regulator	1
6666666_113151_9738	Central metabolism	Red	circle	Streptomyces fulvoviolaceus JOEY01	hypothetical_protein	2
6666666_104362_5283	Central metabolism	Red	circle	Streptomyces zinciresistens K42 AGBF01	Putative_DNA_binding_protein_in_cluster_with_Type_I_restriction_modification_system	1
6666666_112833_6204	Central metabolism	Red	circle	Streptomyces sp. CNH189 AZUS01	Putative_Nudix_hydrolase_YfcD__EC_3.6._.__	1
6666666_111169_5794	Central metabolism	Red	circle	Actinospica acidiphila JNYX01	transporter_putative	1
6666666_113002_5098	Central metabolism	Red	circle	Streptomyces griseorubens JJMG01	HigA_protein__antitoxin_to_HigB_	1
6666666_104205_2963	Central metabolism	Red	circle	Streptomyces sp. NRRL F-2799 JOIF01	Molybdenum_cofactor_biosynthesis_protein_MoaA	1
6666666_103346_1118	Central metabolism	Red	circle	Streptomyces seoulensis JNXP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103215_6629	Central metabolism	Red	circle	Streptomyces griseofuscus JOFU01	hypothetical_protein	1
6666666_113025_1176	Central metabolism	Red	circle	Streptomyces sclerotialus JODX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113146_3351	Central metabolism	Red	circle	Streptomyces sp. 142MFCol31 AUKV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104191_5161	Central metabolism	Red	circle	Streptomyces sp. NBRC 110035 BBNN01	hypothetical_protein	1
6666666_119636_2173	Central metabolism	Red	circle	Streptomyces collinus Tu 365 NC_021985.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113007_1725	Central metabolism	Red	circle	Streptomyces griseoflavus Tu4000 ACFA01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103261_2214	Central metabolism	Red	circle	Streptomyces sp. HGB0020 AGER01	hypothetical_protein	1
6666666_112972_5475	Central metabolism	Red	circle	Streptomyces sp. NRRL S-37 JOIZ01	Phosphoribosylformylglycinamidine_synthase_glutamine_amidotransferase_subunit__EC_6.3.5.3_	1
6666666_104370_3626	Central metabolism	Red	circle	Streptomyces viridosporus T7A AJFD01	Exonuclease_SbcC	1
6666666_103155_2410	Central metabolism	Red	circle	Streptomyces ghanaensis ATCC 14672 ABYA01	hypothetical_protein	1
6666666_112882_5383	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3641 JOBM01	Ferrous_iron_transport_peroxidase_EfeB	1
6666666_103278_8431	Central metabolism	Red	circle	Streptomyces olindensis JJOH01	Putative_oxidoreductase_in_4_hydroxyproline_catabolic_gene_cluster	1
6666666_147054_6473	Central metabolism	Red	circle	Streptomyces davawensis strain JCM 4913 NC_020504.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113087_742	Central metabolism	Red	circle	Streptomyces gancidicus BKS 13-15 AOHP01	transcriptional_regulator	1
6666666_112908_4816	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5527 JOHL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113257_4979	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1314 JOHU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113088_1245	Central metabolism	Red	circle	Streptomyces sp. UNC401CLCol JMLN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113201_1393	Central metabolism	Red	circle	Streptomyces sp. FxanaD5 ARDY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113037_5937	Central metabolism	Red	circle	Streptomyces peruviensis JOAT01	ABC_type_probable_sulfate_transporter_permease_protein	1
6666666_113287_5051	Central metabolism	Red	circle	Streptomyces sp. 303MFCol52 ARTR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113143_1426	Central metabolism	Red	circle	Streptomyces cellulosae JOEV01	Hypothetical_NagD_like_phosphatase_Actinobacterial_subfamily	2
6666666_103153_4420	Central metabolism	Red	circle	Streptomyces canus 299MFChir4.1 ARTQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103276_4395	Central metabolism	Red	circle	Streptomyces sp. 351MFTsu5.1 ARTS01	hypothetical_protein	2
6666666_104154_4781	Central metabolism	Red	circle	Streptomyces sp. NRRL B-3229 JOGP01	Transcriptional_regulator_PadR_family	2
6666666_147124_1483	Central metabolism	Red	circle	Streptomyces sviceus ATCC 29083 NZ_CM000951.1	Chorismate_mutase_II__EC_5.4.99.5_	2
6666666_104355_2423	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3774 JOBZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113132_6144	Central metabolism	Red	circle	Streptomyces sp. NRRL F-2305 JOFW01	FIG01126145_hypothetical_protein	1
6666666_104375_2319	Central metabolism	Red	circle	Streptomyces viridochromogenes Tue57 AMLP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103170_4873	Central metabolism	Red	circle	Streptomyces bicolor JOFS01	LysR_family_transcriptional_regulatory_protein	1
6666666_70536_1164	Central metabolism	Red	circle	Streptomyces phaeofaciens CC34 LAB	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147167_1869	Central metabolism	Red	circle	Streptomyces glaucescens strain GLA.O NZ_CP009438.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146821_4507	Central metabolism	Red	circle	Streptomyces roseochromogenes subsp. oscitans DS 12.976 NZ_CM002285.1	Mobile_element_protein	1
6666666_147044_3720	Central metabolism	Red	circle	Streptomyces incarnatus strain NRRL 8089 CP011497.1	Methionine_ABC_transporter_ATP_binding_protein	1
6666666_70540_5656	Central metabolism	Red	circle	Streptomyces yokosukanensis LAB	Alkyl_hydroperoxide_reductase_subunit_C_like_protein	1
6666666_147092_3695	Central metabolism	Red	circle	Streptomyces hygroscopicus subsp. jinggangensis 5008 NC_017765.1	Pyruvate_formate_lyase__EC_2.3.1.54_	1
6666666_104232_8025	Central metabolism	Red	circle	Streptomyces sp. NRRL F-3307 JOIC01	Cysteine_desulfurase__EC_2.8.1.7_	1
6666666_104120_6194	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1896 JOIV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113067_8069	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3725 JOJH01	Cell_division_protein_FtsH__EC_3.4.24.__	1
6666666_103178_7738	Central metabolism	Red	circle	Streptomyces flaveolus JNWV01	ABC_type_multidrug_transport_system_ATPase_component	1
6666666_104714_7477	Central metabolism	Red	circle	Streptomyces Flaveus JOCU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104345_2046	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3744 JOCJ01	Quinone_oxidoreductase__EC_1.6.5.5_	1
6666666_146816_5151	Central metabolism	Red	circle	Streptomyces sp. PBH53 CP011799.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112884_4897	Central metabolism	Red	circle	Streptomyces durhamensis JNXR01	putative_transmembrane_nitrile_hydratase	1
6666666_103208_5632	Central metabolism	Red	circle	Streptomyces achromogenes subsp. achromogenes JODT01	FIG01127370_hypothetical_protein	1
6666666_113116_4489	Central metabolism	Red	circle	Streptomyces lavenduligriseus JOBD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113185_5421	Central metabolism	Red	circle	Streptomyces purpureus KA281 ARAD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112901_4460	Central metabolism	Red	circle	Streptomyces griseoluteus JOBE01	FIG01132637_hypothetical_protein	1
6666666_113121_6869	Central metabolism	Red	circle	Streptomyces exfoliatus JNZP01	N_formylglutamate_deformylase__EC_3.5.1.68_	1
6666666_112924_7254	Central metabolism	Red	circle	Streptomyces flavochromogenes JNZO01	putative_conserved_secreted_protein	1
6666666_113076_1963	Central metabolism	Red	circle	Streptomyces sp. NRRL S-87 JOGB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103257_4663	Central metabolism	Red	circle	Streptomyces niger JOFQ01	Cobyric_acid_synthase__EC_6.3.5.10_	1
6666666_104348_3877	Central metabolism	Red	circle	Streptomyces violens JOBH01	putative_lipoprotein	1
6666666_103330_4307	Central metabolism	Red	circle	Streptomyces ochraceiscleroticus JOAX01	Histidine_transport_protein__permease_	1
6666666_102809_248	Central metabolism	Red	circle	Streptomyces fradiae JNAD01	hypothetical_protein	1
6666666_113247_6879	Central metabolism	Red	circle	Streptomyces xanthophaeus JNZH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113177_299	Central metabolism	Red	circle	Streptomyces sp. NRRL S-378 JOBX01	L_arabinose_binding_periplasmic_protein_precursor_AraF__TC_3.A.1.2.2_	2
6666666_112949_2152	Central metabolism	Red	circle	Streptomyces sp. NRRL F-2664 JOFX01	PROBABLE_CONSERVED_INTEGRAL_MEMBRANE_PROTEIN	2
6666666_113226_2272	Central metabolism	Red	circle	Streptomyces sp. NRRL F-4474 JOIB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112880_1339	Central metabolism	Red	circle	Streptomyces sp. PCS3-D2 JDUZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113251_3603	Central metabolism	Red	circle	Streptomyces sp. NRRL S-98 JOJD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113171_594	Central metabolism	Red	circle	Streptomyces Flavotricini JNXV01	hypothetical_protein	2
6666666_112984_3737	Central metabolism	Red	circle	Streptomyces erythrochromogenes JNZG01	78_didemethyl_8_hydroxy_5_deazariboflavin_synthase_subunit_1___78_didemethyl_8_hydroxy_5_deazariboflavin_synthase_subunit_2	2
6666666_113153_1187	Central metabolism	Red	circle	Streptomyces lavendulae subsp. lavendulae JOBU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113297_1426	Central metabolism	Red	circle	Streptomyces sp. NRRL B-1322 JOHF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113264_1638	Central metabolism	Red	circle	Streptomyces virginiae JOAK01	FIG01129961_hypothetical_protein	2
6666666_146900_2160	Central metabolism	Red	circle	Streptomyces sp. Mg1 NZ_CP011664.1	FIG00820755_hypothetical_protein	2
6666666_113258_5624	Central metabolism	Red	circle	Streptomyces sp. NRRL F-4335 JOFY01	GT_U_mismatch_specific_uracil_thymine_DNA_glycosylase	2
6666666_113214_5817	Central metabolism	Red	circle	Streptomyces sp. NRRL S-241 JOCY01	NADH_dehydrogenase__EC_1.6.99.3_	2
6666666_112962_6186	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5650 JOGV01	Ribonucleotide_reductase_of_class_Ia__aerobic__alpha_subunit__EC_1.17.4.1_	1
6666666_113041_4604	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5638 JOGL01	hypothetical_protein	1
6666666_112824_3408	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5555 JOHJ01	Modification_methylase_PaeR7I__EC_2.1.1.72_	1
6666666_112954_4251	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1831 JOGT01	Malonyl_CoA_acyl_carrier_protein_transacylase__EC_2.3.1.39_	1
6666666_112853_1143	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5635 JOGJ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_70532_3661	expansion	Gray	circle	Streptomyces rochei CC48 LAB	Transcriptional_regulator_TetR_family	2
6666666_70533_3746	expansion	Gray	circle	Streptomyces rochei CC71 LAB	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113004_3158	expansion	Gray	circle	Streptomyces sp. TOR3209 AGNH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112888_4426	expansion	Gray	circle	Streptomyces sp. NRRL WC-3795 JOCG01	hypothetical_protein	2
6666666_70529_1989	expansion	Gray	circle	Streptomyces rochei CC36 LAB	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113138_4439	expansion	Gray	circle	Streptomyces sp. NRRL F-4835 JOIE01	Aldo_keto_reductase	2
6666666_113099_7280	Central metabolism	Red	circle	Streptomyces katrae JNZY01	Glycerophosphoryl_diester_phosphodiesterase__EC_3.1.4.46_	2
6666666_113210_3894	Central metabolism	Red	circle	Streptomyces sp. NRRL S-244 JOCX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_147119_1081	Central metabolism	Red	circle	Streptomyces cattleya NRRL 8057 = DSM 46488 NC_017586.1	putative_RNA_polymerase_ECF_subfamily_sigma_factor	1
6666666_146823_3707	Central metabolism	Red	circle	Streptomyces niveus NCIMB 11891 NZ_CM002280.1	putative_reductase	2
6666666_112819_384	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3704 JOCI01	Oligopeptide_transport_system_permease_protein_OppB__TC_3.A.1.5.1_	1
6666666_104336_2790	Central metabolism	Red	circle	Streptomyces varsoviensis NRRL ISP-5346 JOBF01	Ketoglutarate_semialdehyde_dehydrogenase__EC_1.2.1.26_	1
6666666_104352_3462	Central metabolism	Red	circle	Streptomyces varsoviensis NRRL B-3589 JOFN01	Drug_resistance_transporter_EmrB_QacA_subfamily	1
6666666_103255_1989	Central metabolism	Red	circle	Streptomyces mobaraensis NBRC 13819 = DSM 40847 AORZ01	hypothetical_protein	1
6666666_103280_5791	Central metabolism	Red	circle	Streptomyces roseoverticillatus JOFL01	LpqB	1
6666666_104218_566	Central metabolism	Red	circle	Streptomyces sp. NRRL S-340 JOIY01	hypothetical_protein	1
6666666_113207_7938	Central metabolism	Red	circle	Streptomyces sp. BoleA5 AREI01	WhiB_type_transcriptional_regulator	1
6666666_113212_2738	Central metabolism	Red	circle	Streptomyces lydicus NRRL ISP-5461 JNZA01	hypothetical_protein	1
6666666_104183_2829	Central metabolism	Red	circle	Streptomyces sp. NRRL S-337 JOIX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104202_3882	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1448 JOGE01	FIG01122667_hypothetical_protein	1
6666666_113000_3719	Central metabolism	Red	circle	Streptomyces sp. FxanaC1 AQWO01	Urease_beta_subunit__EC_3.5.1.5_	1
6666666_70524_4068	Central metabolism	Red	circle	Streptomyces nigrescens ATCC 23941 LAB	Dihydroorotase__EC_3.5.2.3_	1
6666666_104211_395	Central metabolism	Red	circle	Streptomyces sp. NBRC 110027 BBNO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103281_6108	expansion	Gray	circle	Streptomyces natalensis JNYF01	putative_MerR_family_transcriptional_regulator	2
6666666_104321_5979	Central metabolism	Red	circle	Streptomyces sp. URHA0041 JNIH01	Muramoyltetrapeptide_carboxypeptidase__EC_3.4.17.13_	1
6666666_104135_2555	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5123 JOHY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104136_3036	expansion	Gray	circle	Streptomyces sp. NRRL S-1813 JOHB01	FIG01123037_hypothetical_protein	2
6666666_103171_2090	Central metabolism	Red	circle	Streptomyces auratus AGR0001 AJGV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147075_6100	Central metabolism	Red	circle	Streptomyces lydicus A02 NZ_CP007699.1	possible_resolvase_N_terminal	1
6666666_119641_8077	Central metabolism	Red	circle	Streptomyces bingchenggensis BCW-1 NC_016582.1	2_keto_3_deoxy_D_arabino_heptulosonate_7_phosphate_synthase_II__EC_2.5.1.54_	1
6666666_104338_7917	Central metabolism	Red	circle	Streptomyces sp. PRh5 JABQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146880_5194	Central metabolism	Red	circle	Streptomyces rapamycinicus NRRL 5491 CP006567.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112989_4707	Central metabolism	Red	circle	Streptomyces hygroscopicus subsp. hygroscopicus JOIK01	FIG00662410_hypothetical_protein	1
6666666_119638_6914	Central metabolism	Red	circle	Streptomyces violaceusniger Tu 4113 NC_015957.1	Transcriptional_regulator_DeoR_family	1
6666666_104190_6916	Central metabolism	Red	circle	Streptomyces sp. MspMP-M5 AREE01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103207_4204	Central metabolism	Red	circle	Streptomyces catenulae JODY01	FIG01121071_hypothetical_protein	1
6666666_103212_6791	Central metabolism	Red	circle	Streptomyces albulus CCRC 11814 AROY02	hypothetical_protein	1
6666666_103267_5273	Central metabolism	Red	circle	Streptomyces sp. CT34 JSFP01	Hydroxypyruvate_isomerase__EC_5.3.1.22_	1
6666666_103258_5501	Central metabolism	Red	circle	Streptomyces lilacinus JNXU01	FIG00996186_hypothetical_protein	3
6666666_103298_4523	Central metabolism	Red	circle	Streptomyces megasporus JODL01	ESX_1_secreted_protein_regulator_EspR	1
6666666_146847_6202	Central metabolism	Red	circle	Streptomyces sp. 769 NZ_CP003987.1	hypothetical_protein	2
6666666_112850_225	expansion	Gray	circle	Streptomyces rimosus JMGX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103270_5474	expansion	Gray	circle	Streptomyces peucetius JOCK01	hypothetical_protein	2
6666666_104314_845	expansion	Gray	circle	Streptomyces sp. NRRL WC-3703 JOCH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104161_5404	expansion	Gray	circle	Streptomyces sp. NRRL B-11253 JNWN01	Dihydrolipoamide_dehydrogenase_of_branched_chain_alpha_keto_acid_dehydrogenase__EC_1.8.1.4_	2
6666666_103264_942	expansion	Gray	circle	Streptomyces rimosus R6-500 JJNO01	putative_metallopeptidase	2
6666666_113035_1361	expansion	Gray	circle	Streptomyces sp. NRRL WC-3702 JOCC01	hypothetical_protein	2
6666666_103201_613	expansion	Gray	circle	Streptomyces capuensis JNWP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104360_2678	Central metabolism	Red	circle	Streptomyces vitaminophilus DSM 41686 ARCK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113266_2969	Central metabolism	Red	circle	Streptomyces violaceorubidus JODM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113069_2450	Central metabolism	Red	circle	Streptomyces aureofaciens NRRL B-2183 JODU01	FIG000325_clustered_with_transcription_termination_protein_NusA	3
6666666_112876_2055	Central metabolism	Red	circle	Streptomyces coelicolor A3(2) NC_003888.3	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113169_4663	Central metabolism	Red	circle	Streptomyces violaceoruber JOCE01	FIG01124664_hypothetical_protein	2
6666666_147136_5556	Central metabolism	Red	circle	Streptomyces lividans TK24 NZ_CP009124.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113127_5392	Central metabolism	Red	circle	Streptomyces lividans 1326 APVM01	NADH_ubiquinone_oxidoreductase_chain_N__EC_1.6.5.3_	2
6666666_146864_2060	Central metabolism	Red	circle	Streptomyces ambofaciens ATCC 23877 NZ_CP012382.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112990_5667	Central metabolism	Red	circle	Streptomyces mutabilis JNFQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112921_4368	Central metabolism	Red	circle	Streptomyces sp. NRRL S-20 JOBK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112967_1270	Central metabolism	Red	circle	Streptomyces sp. NRRL F-2747 JOIS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_70542_2642	expansion	Gray	circle	Streptomyces roseus LAB	ATP_dependent_RNA_helicase	3
6666666_112898_5491	Central metabolism	Red	circle	Streptomyces sp. C ACEW01	HigA_protein__antitoxin_to_HigB_	2
6666666_112944_1654	Central metabolism	Red	circle	Streptomyces sp. NRRL S-515 JODE01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113048_3376	Central metabolism	Red	circle	Streptomyces sp. NRRL S-237 JODA01	hypothetical_protein	2
6666666_112973_698	Central metabolism	Red	circle	Streptomyces sp. NRRL S-575 JODJ01	Molybdate_binding_domain_of_ModE	2
6666666_113024_7116	Central metabolism	Red	circle	Streptomyces sp. NRRL F-2580 JOIR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103253_4139	Central metabolism	Red	circle	Streptomyces sp. CNH099 AZWL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147155_1250	Central metabolism	Red	circle	Streptomyces sp. CNQ-509 NZ_CP011492.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103286_686	Central metabolism	Red	circle	Streptomyces sp. CNT371 AZWZ01	Glucoamylase__EC_3.2.1.3_	1
6666666_112902_1626	Central metabolism	Red	circle	Streptomyces sp. CNQ766 ARHR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103302_2917	Central metabolism	Red	circle	Streptomyces sp. CNY243 ARHU01	Glycerol_3_phosphate_dehydrogenase_NAD_P___EC_1.1.1.94_	1
6666666_103284_3326	Central metabolism	Red	circle	Streptomyces sp. CNS335 ARHS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103294_900	Central metabolism	Red	circle	Streptomyces sp. CNQ-525 JNID01	FIG01121902_hypothetical_protein	1
6666666_103289_3976	Central metabolism	Red	circle	Streptomyces sp. CNQ865 AUKP01	Oligopeptide_transport_system_permease_protein_OppB__TC_3.A.1.5.1_	1
